3944,753
3934,755
3944,757
3948,756
3960,763
3907,753
3971,768
3929,761
3964,767
3910,760
3946,766
3959,772
3977,775
3976,777
3931,776
3962,780
3936,774
3964,779
3950,775
3948,779
3963,781
3935,782
3992,790
3952,786
3954,786
3955,787
3987,795
3996,799
4001,802
4018,805
4008,802
4019,809
4009,807
4015,811
3996,807
4033,814
3973,807
3974,805
4006,816
4026,820
4026,819
4035,825
3973,812
3994,820
4015,824
3990,823
4016,828
4035,831
4020,832
3995,827
4042,839
4042,839
4038,837
3993,832
3993,833
4005,837
4008,837
4012,840
4008,843
4002,840
4035,851
4051,852
4035,850
4069,861
4013,848
4024,856
4062,862
4069,867
4017,856
4073,868
4058,868
4048,867
4029,865
4026,871
4024,864
4066,876
4060,874
4072,881
4042,875
4045,875
4029,875
4077,886
4069,887
4069,886
4041,880
4044,886
4053,887
4086,906
4063,892
4082,900
4046,902
4085,901
4095,908
4095,909
4064,904
4095,911
4058,902
4053,905
4083,912
4095,922
4055,909
4085,915
4095,927
4084,919
4095,930
4048,914
4059,916
4063,922
4058,920
4094,937
4095,941
4095,939
4071,930
4095,942
4071,942
4095,945
4095,944
4095,951
4095,946
4095,954
4086,945
4095,957
4095,957
4095,960
4090,954
4095,960
4095,963
4063,946
4095,957
4087,959
4095,963
4090,964
4095,971
4063,963
4095,975
4090,968
4080,970
4095,982
4068,971
4070,971
4066,971
4067,975
4095,987
4095,992
4069,979
4079,980
4073,982
4070,982
4095,1004
4095,994
4076,993
4095,997
4078,992
4095,1006
4095,1005
4095,1012
4095,1018
4095,1014
4095,1017
4095,1016
4072,1007
4075,1008
4076,1013
4070,1010
4095,1023
4095,1020
4095,1032
4079,1017
